2022-07-12 09:34:15,615 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/exist/accounts/eXide.xml 
2022-07-12 09:34:15,622 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/config.xml 
2022-07-12 09:34:15,624 [localhost-startStop-1] INFO  (NativeBroker.java [removeXMLResource]:2590) - Removing document config.xml (1) ... 
2022-07-12 09:34:15,627 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/exist/accounts/eXide.xml 
2022-07-12 09:34:15,629 [localhost-startStop-1] INFO  (NativeBroker.java [removeXMLResource]:2590) - Removing document eXide.xml (569) ... 
2022-07-12 09:34:24,369 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/exist/groups/monex.xml 
2022-07-12 09:34:24,372 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/config.xml 
2022-07-12 09:34:24,373 [localhost-startStop-1] INFO  (NativeBroker.java [removeXMLResource]:2590) - Removing document config.xml (1) ... 
2022-07-12 09:34:24,376 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/exist/groups/monex.xml 
2022-07-12 09:34:24,377 [localhost-startStop-1] INFO  (NativeBroker.java [removeXMLResource]:2590) - Removing document monex.xml (772) ... 
2022-07-12 09:34:24,380 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/exist/accounts/monex.xml 
2022-07-12 09:34:24,384 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/config.xml 
2022-07-12 09:34:24,385 [localhost-startStop-1] INFO  (NativeBroker.java [removeXMLResource]:2590) - Removing document config.xml (1) ... 
2022-07-12 09:34:24,388 [localhost-startStop-1] INFO  (Configurator.java [save]:1298) - Storing configuration /db/system/security/exist/accounts/monex.xml 
2022-07-12 09:34:24,389 [localhost-startStop-1] INFO  (NativeBroker.java [removeXMLResource]:2590) - Removing document monex.xml (773) ... 
2022-07-12 09:34:28,225 [localhost-startStop-1] INFO  (AbstractExistHttpServlet.java [doDatabaseStartup]:151) - Registering XMLDB driver 
2022-07-12 09:34:28,230 [localhost-startStop-1] INFO  (AbstractExistHttpServlet.java [doGeneralExistServletConfig]:196) - Using default user guest for all unauthorized requests. 
2022-07-12 09:34:28,244 [localhost-startStop-1] INFO  (XmlLibraryChecker.java [check]:149) - Looking for a valid Parser...
Checking for Xerces, found version Xerces-J 2.11.0
OK!
 
2022-07-12 09:34:28,259 [localhost-startStop-1] INFO  (XmlLibraryChecker.java [check]:171) - Looking for a valid Transformer...
Checking for Saxon, found version 9.6.0.7
OK!
 
2022-07-12 09:34:28,260 [localhost-startStop-1] INFO  (XmlLibraryChecker.java [check]:183) - Looking for a valid Resolver...
Checking for Resolver, found version XmlResolver 1.2
OK!
 
2022-07-12 09:34:28,267 [localhost-startStop-1] INFO  (XmlLibraryChecker.java [check]:189) - Using parser org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser 
2022-07-12 09:34:28,269 [localhost-startStop-1] INFO  (XmlLibraryChecker.java [check]:190) - Using transformer org.apache.xalan.transformer.TransformerIdentityImpl 
2022-07-12 09:34:31,817 [http-nio-8081-exec-1] INFO  (Descriptor.java [<init>]:103) - Reading Descriptor from file /media/user/games/Projects/XML2/XML/apache-tomcat-8.5.73/webapps/exist/WEB-INF/descriptor.xml 
2022-07-12 09:34:32,529 [http-nio-8081-exec-1] INFO  (TemporaryFileManager.java [<init>]:109) - Temporary folder is: /media/user/games/Projects/XML2/XML/apache-tomcat-8.5.73/temp/exist-db-temp-file-manager-6589834875173893021 
2022-07-12 09:35:49,438 [db.exist.scheduler.quartz-worker-4] INFO  (NativeBroker.java [sync]:3557) - Memory: 1,491,456K total; 3,617,280K max; 788,422K free 
2022-07-12 09:35:49,439 [db.exist.scheduler.quartz-worker-4] INFO  (BTree.java [printStatistics]:2609) - dom.dbx INDEX Buffers occupation : 45% (29 out of 64) Cache efficiency : 100% 
2022-07-12 09:35:49,439 [db.exist.scheduler.quartz-worker-4] INFO  (DOMFile.java [printStatistics]:1399) - dom.dbx DATA Buffers occupation : 100% (255 out of 256) Cache efficiency : 100% 
2022-07-12 09:35:49,440 [db.exist.scheduler.quartz-worker-4] INFO  (BTree.java [printStatistics]:2609) - collections.dbx INDEX Buffers occupation : 11% (7 out of 64) Cache efficiency : 100% 
2022-07-12 09:35:49,440 [db.exist.scheduler.quartz-worker-4] INFO  (BFile.java [printStatistics]:408) - collections.dbx DATA Buffers occupation : 30% (19 out of 64) Cache efficiency : 100% 
2022-07-12 09:35:49,440 [db.exist.scheduler.quartz-worker-4] INFO  (BTree.java [printStatistics]:2609) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2022-07-12 09:35:49,440 [db.exist.scheduler.quartz-worker-4] INFO  (BFile.java [printStatistics]:408) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2022-07-12 09:46:01,427 [db.exist.scheduler.quartz-worker-2] INFO  (NativeBroker.java [sync]:3557) - Memory: 1,511,936K total; 3,617,280K max; 1,313,017K free 
2022-07-12 09:46:01,428 [db.exist.scheduler.quartz-worker-2] INFO  (BTree.java [printStatistics]:2609) - dom.dbx INDEX Buffers occupation : 45% (29 out of 64) Cache efficiency : 100% 
2022-07-12 09:46:01,428 [db.exist.scheduler.quartz-worker-2] INFO  (DOMFile.java [printStatistics]:1399) - dom.dbx DATA Buffers occupation : 100% (255 out of 256) Cache efficiency : 100% 
2022-07-12 09:46:01,428 [db.exist.scheduler.quartz-worker-2] INFO  (BTree.java [printStatistics]:2609) - collections.dbx INDEX Buffers occupation : 11% (7 out of 64) Cache efficiency : 100% 
2022-07-12 09:46:01,429 [db.exist.scheduler.quartz-worker-2] INFO  (BFile.java [printStatistics]:408) - collections.dbx DATA Buffers occupation : 30% (19 out of 64) Cache efficiency : 100% 
2022-07-12 09:46:01,429 [db.exist.scheduler.quartz-worker-2] INFO  (BTree.java [printStatistics]:2609) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2022-07-12 09:46:01,429 [db.exist.scheduler.quartz-worker-2] INFO  (BFile.java [printStatistics]:408) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2022-07-12 09:56:13,926 [db.exist.scheduler.quartz-worker-4] INFO  (NativeBroker.java [sync]:3557) - Memory: 1,511,936K total; 3,617,280K max; 1,300,442K free 
2022-07-12 09:56:13,927 [db.exist.scheduler.quartz-worker-4] INFO  (BTree.java [printStatistics]:2609) - dom.dbx INDEX Buffers occupation : 45% (29 out of 64) Cache efficiency : 100% 
2022-07-12 09:56:13,927 [db.exist.scheduler.quartz-worker-4] INFO  (DOMFile.java [printStatistics]:1399) - dom.dbx DATA Buffers occupation : 100% (255 out of 256) Cache efficiency : 100% 
2022-07-12 09:56:13,928 [db.exist.scheduler.quartz-worker-4] INFO  (BTree.java [printStatistics]:2609) - collections.dbx INDEX Buffers occupation : 11% (7 out of 64) Cache efficiency : 100% 
2022-07-12 09:56:13,928 [db.exist.scheduler.quartz-worker-4] INFO  (BFile.java [printStatistics]:408) - collections.dbx DATA Buffers occupation : 30% (19 out of 64) Cache efficiency : 100% 
2022-07-12 09:56:13,929 [db.exist.scheduler.quartz-worker-4] INFO  (BTree.java [printStatistics]:2609) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2022-07-12 09:56:13,929 [db.exist.scheduler.quartz-worker-4] INFO  (BFile.java [printStatistics]:408) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
